Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Exon stable ID	Exon region start (bp)	Exon region end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Strand	Exon rank in transcript
11	ENSG00000134571	ENST00000399249	11-47347857-47347905	47347857	47347905	None	None	None	None	-1	7
11	ENSG00000134571	ENST00000399249	11-47347651-47347680	47347651	47347680	None	None	None	None	-1	8
11	ENSG00000134571	ENST00000399249	11-47347426-47347479	47347426	47347479	None	None	None	None	-1	9
11	ENSG00000134571	ENST00000399249	11-47346207-47346370	47346207	47346370	None	None	None	None	-1	11
11	ENSG00000134571	ENST00000399249	11-47343492-47343624	47343492	47343624	None	None	None	None	-1	12
11	ENSG00000134571	ENST00000399249	11-47343260-47343262	47343260	47343262	None	None	None	None	-1	13
11	ENSG00000134571	ENST00000399249	11-47343021-47343145	47343021	47343145	None	None	None	None	-1	14
11	ENSG00000134571	ENST00000399249	11-47342830-47342935	47342830	47342935	None	None	None	None	-1	15
11	ENSG00000134571	ENST00000399249	11-47342578-47342744	47342578	47342744	None	None	None	None	-1	16
11	ENSG00000134571	ENST00000399249	11-47341991-47342156	47341991	47342156	None	None	None	None	-1	17
11	ENSG00000134571	ENST00000399249	11-47341138-47341244	47341138	47341244	None	None	None	None	-1	18
11	ENSG00000134571	ENST00000399249	11-47341003-47341032	47341003	47341032	None	None	None	None	-1	19
11	ENSG00000134571	ENST00000399249	11-47339651-47339790	47339651	47339790	None	None	None	None	-1	20
11	ENSG00000134571	ENST00000399249	11-47339324-47339404	47339324	47339404	None	None	None	None	-1	21
11	ENSG00000134571	ENST00000399249	11-47338520-47338679	47338520	47338679	None	None	None	None	-1	22
11	ENSG00000134571	ENST00000399249	11-47337690-47337794	47337690	47337794	None	None	None	None	-1	23
11	ENSG00000134571	ENST00000399249	11-47337391-47337579	47337391	47337579	None	None	None	None	-1	24
11	ENSG00000134571	ENST00000399249	11-47335877-47336011	47335877	47336011	None	None	None	None	-1	25
11	ENSG00000134571	ENST00000399249	11-47335042-47335209	47335042	47335209	None	None	None	None	-1	26
11	ENSG00000134571	ENST00000399249	11-47333922-47334010	47333922	47334010	None	None	None	None	-1	27
11	ENSG00000134571	ENST00000399249	11-47333557-47333752	47333557	47333752	None	None	None	None	-1	28
11	ENSG00000134571	ENST00000399249	11-47333194-47333333	47333194	47333333	None	None	None	None	-1	29
11	ENSG00000134571	ENST00000399249	11-47332814-47332973	47332814	47332973	None	None	None	None	-1	30
11	ENSG00000134571	ENST00000399249	11-47332566-47332702	47332566	47332702	None	None	None	None	-1	31
11	ENSG00000134571	ENST00000399249	11-47332072-47332258	47332072	47332258	None	None	None	None	-1	32
11	ENSG00000134571	ENST00000399249	11-47331845-47331881	47331845	47331881	None	None	47331845	47331870	-1	33
11	ENSG00000134571	ENST00000399249	11-47331406-47331716	47331406	47331716	None	None	47331406	47331716	-1	34
11	ENSG00000134571	ENST00000399249	11-47346627-47346647	47346627	47346647	None	None	None	None	-1	10
11	ENSG00000149418	ENST00000278742	11-130159782-130160060	130159782	130160060	130159782	130159979	None	None	1	1
11	ENSG00000149418	ENST00000278742	11-130188114-130188273	130188114	130188273	None	None	None	None	1	2
11	ENSG00000149418	ENST00000278742	11-130188530-130188657	130188530	130188657	None	None	None	None	1	3
11	ENSG00000149418	ENST00000278742	11-130188869-130188939	130188869	130188939	None	None	None	None	1	4
11	ENSG00000149418	ENST00000278742	11-130189739-130189896	130189739	130189896	None	None	None	None	1	5
11	ENSG00000149418	ENST00000278742	11-130190113-130190148	130190113	130190148	None	None	None	None	1	6
11	ENSG00000149418	ENST00000278742	11-130190454-130190694	130190454	130190694	None	None	None	None	1	7
11	ENSG00000149418	ENST00000278742	11-130194149-130194288	130194149	130194288	None	None	None	None	1	8
11	ENSG00000149418	ENST00000278742	11-130194640-130194737	130194640	130194737	None	None	None	None	1	9
11	ENSG00000149418	ENST00000278742	11-130196339-130196448	130196339	130196448	None	None	None	None	1	10
11	ENSG00000149418	ENST00000278742	11-130196570-130196700	130196570	130196700	None	None	None	None	1	11
11	ENSG00000149418	ENST00000278742	11-130197841-130197945	130197841	130197945	None	None	None	None	1	12
11	ENSG00000149418	ENST00000278742	11-130198308-130198418	130198308	130198418	None	None	None	None	1	13
11	ENSG00000149418	ENST00000278742	11-130198508-130198621	130198508	130198621	None	None	None	None	1	14
11	ENSG00000149418	ENST00000278742	11-130198947-130199069	130198947	130199069	None	None	None	None	1	15
11	ENSG00000149418	ENST00000278742	11-130199951-130200137	130199951	130200137	None	None	None	None	1	16
11	ENSG00000149418	ENST00000278742	11-130208410-130208684	130208410	130208684	None	None	None	None	1	17
11	ENSG00000149418	ENST00000278742	11-130209442-130209578	130209442	130209578	None	None	None	None	1	18
11	ENSG00000149418	ENST00000278742	11-130209662-130210362	130209662	130210362	None	None	130209824	130210362	1	19
11	ENSG00000149418	ENST00000530532	11-130189325-130189896	130189325	130189896	None	None	None	None	1	1
11	ENSG00000149418	ENST00000530532	11-130190113-130190148	130190113	130190148	None	None	None	None	1	2
11	ENSG00000149418	ENST00000530532	11-130190454-130190694	130190454	130190694	None	None	None	None	1	3
11	ENSG00000149418	ENST00000530532	11-130194149-130194288	130194149	130194288	None	None	None	None	1	4
11	ENSG00000149418	ENST00000530532	11-130194640-130194737	130194640	130194737	None	None	None	None	1	5
11	ENSG00000149418	ENST00000530532	11-130196339-130196436	130196339	130196436	None	None	None	None	1	6
11	ENSG00000149418	ENST00000524718	11-130190454-130190694	130190454	130190694	None	None	None	None	1	2
11	ENSG00000149418	ENST00000524718	11-130194149-130194288	130194149	130194288	None	None	None	None	1	3
11	ENSG00000149418	ENST00000524718	11-130194640-130194737	130194640	130194737	None	None	None	None	1	4
11	ENSG00000149418	ENST00000524718	11-130190041-130190148	130190041	130190148	None	None	None	None	1	1
11	ENSG00000149418	ENST00000524718	11-130196339-130196448	130196339	130196448	None	None	None	None	1	5
11	ENSG00000149418	ENST00000524718	11-130196570-130196794	130196570	130196794	None	None	None	None	1	6
11	ENSG00000149418	ENST00000530376	11-130194149-130194288	130194149	130194288	None	None	None	None	1	2
11	ENSG00000149418	ENST00000530376	11-130194640-130194737	130194640	130194737	None	None	None	None	1	3
11	ENSG00000149418	ENST00000530376	11-130196339-130196448	130196339	130196448	None	None	None	None	1	4
11	ENSG00000149418	ENST00000530376	11-130190223-130190694	130190223	130190694	None	None	None	None	1	1
11	ENSG00000149418	ENST00000530376	11-130196570-130196610	130196570	130196610	None	None	None	None	1	5
11	ENSG00000110057	ENST00000610659	11-67999173-67999194	67999173	67999194	None	None	None	None	-1	1
11	ENSG00000110057	ENST00000610659	11-67998359-67998452	67998359	67998452	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000610659	11-67997675-67997799	67997675	67997799	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000610659	11-67996772-67996784	67996772	67996784	None	None	None	None	-1	4
11	ENSG00000110057	ENST00000610659	11-67991104-67991362	67991104	67991362	None	None	None	None	-1	5
11	ENSG00000110057	ENST00000227471	11-68003948-68004097	68003948	68004097	68004044	68004097	None	None	-1	1
11	ENSG00000110057	ENST00000227471	11-68003657-68003798	68003657	68003798	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000227471	11-68003022-68003175	68003022	68003175	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000227471	11-67999519-67999680	67999519	67999680	None	None	None	None	-1	4
11	ENSG00000110057	ENST00000227471	11-67999173-67999305	67999173	67999305	None	None	None	None	-1	5
11	ENSG00000110057	ENST00000227471	11-67998359-67998452	67998359	67998452	None	None	None	None	-1	6
11	ENSG00000110057	ENST00000227471	11-67997675-67997799	67997675	67997799	None	None	None	None	-1	7
11	ENSG00000110057	ENST00000227471	11-67996602-67996784	67996602	67996784	None	None	None	None	-1	8
11	ENSG00000110057	ENST00000227471	11-67995611-67995884	67995611	67995884	None	None	None	None	-1	9
11	ENSG00000110057	ENST00000227471	11-67993676-67993794	67993676	67993794	None	None	None	None	-1	10
11	ENSG00000110057	ENST00000227471	11-67991100-67991857	67991100	67991857	None	None	67991100	67991545	-1	11
11	ENSG00000110057	ENST00000525368	11-67995611-67995980	67995611	67995980	None	None	None	None	-1	1
11	ENSG00000110057	ENST00000525368	11-67993676-67993794	67993676	67993794	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000525368	11-67991818-67991857	67991818	67991857	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000622364	11-67998359-67998452	67998359	67998452	None	None	None	None	-1	6
11	ENSG00000110057	ENST00000622364	11-68003948-68004041	68003948	68004041	None	None	None	None	-1	1
11	ENSG00000110057	ENST00000622364	11-68003657-68003798	68003657	68003798	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000622364	11-68003022-68003175	68003022	68003175	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000622364	11-67999519-67999680	67999519	67999680	None	None	None	None	-1	4
11	ENSG00000110057	ENST00000622364	11-67999173-67999305	67999173	67999305	None	None	None	None	-1	5
11	ENSG00000110057	ENST00000622364	11-67997558-67997799	67997558	67997799	None	None	None	None	-1	7
11	ENSG00000110057	ENST00000533424	11-67998359-67998452	67998359	67998452	None	None	None	None	-1	5
11	ENSG00000110057	ENST00000533424	11-67999519-67999680	67999519	67999680	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000533424	11-67999173-67999305	67999173	67999305	None	None	None	None	-1	4
11	ENSG00000110057	ENST00000533424	11-68003948-68004056	68003948	68004056	None	None	None	None	-1	1
11	ENSG00000110057	ENST00000533424	11-68003022-68003798	68003022	68003798	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000524455	11-68003657-68003798	68003657	68003798	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000524455	11-68003022-68003175	68003022	68003175	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000524455	11-67999519-67999680	67999519	67999680	None	None	None	None	-1	4
11	ENSG00000110057	ENST00000524455	11-68003948-68004046	68003948	68004046	68004044	68004046	None	None	-1	1
11	ENSG00000110057	ENST00000524455	11-67999173-67999375	67999173	67999375	None	None	67999173	67999284	-1	5
11	ENSG00000110057	ENST00000524455	11-67998377-67998452	67998377	67998452	None	None	67998377	67998452	-1	6
11	ENSG00000110057	ENST00000528423	11-68003022-68003175	68003022	68003175	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000528423	11-67999519-67999680	67999519	67999680	None	None	None	None	-1	4
11	ENSG00000110057	ENST00000528423	11-67999173-67999305	67999173	67999305	None	None	None	None	-1	5
11	ENSG00000110057	ENST00000528423	11-68004807-68004982	68004807	68004982	68004807	68004982	None	None	-1	1
11	ENSG00000110057	ENST00000528423	11-68003657-68003798	68003657	68003798	68003682	68003798	None	None	-1	2
11	ENSG00000110057	ENST00000528423	11-67998387-67998452	67998387	67998452	None	None	None	None	-1	6
11	ENSG00000110057	ENST00000528096	11-68003022-68003469	68003022	68003469	None	None	None	None	-1	1
11	ENSG00000110057	ENST00000528096	11-67999176-67999680	67999176	67999680	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000530138	11-68003657-68003798	68003657	68003798	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000530138	11-68003022-68003175	68003022	68003175	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000530138	11-68003948-68004107	68003948	68004107	None	None	None	None	-1	1
11	ENSG00000110057	ENST00000530138	11-67999316-67999680	67999316	67999680	None	None	None	None	-1	4
11	ENSG00000110057	ENST00000531152	11-68003022-68003175	68003022	68003175	None	None	None	None	-1	2
11	ENSG00000110057	ENST00000531152	11-67999519-67999680	67999519	67999680	None	None	None	None	-1	3
11	ENSG00000110057	ENST00000531152	11-68003657-68004069	68003657	68004069	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000256190	11-10294015-10294207	10294015	10294207	10294070	10294207	None	None	-1	1
11	ENSG00000133812	ENST00000256190	11-10193902-10193987	10193902	10193987	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000256190	11-10042844-10042981	10042844	10042981	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000256190	11-10031048-10031170	10031048	10031170	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000256190	11-10029765-10029875	10029765	10029875	None	None	None	None	-1	5
11	ENSG00000133812	ENST00000256190	11-10028452-10028557	10028452	10028557	None	None	None	None	-1	6
11	ENSG00000133812	ENST00000256190	11-10002557-10002689	10002557	10002689	None	None	None	None	-1	7
11	ENSG00000133812	ENST00000256190	11-10000914-10001022	10000914	10001022	None	None	None	None	-1	8
11	ENSG00000133812	ENST00000256190	11-9998266-9998379	9998266	9998379	None	None	None	None	-1	9
11	ENSG00000133812	ENST00000256190	11-9993921-9993998	9993921	9993998	None	None	None	None	-1	10
11	ENSG00000133812	ENST00000256190	11-9992990-9993103	9992990	9993103	None	None	None	None	-1	11
11	ENSG00000133812	ENST00000256190	11-9992415-9992543	9992415	9992543	None	None	None	None	-1	12
11	ENSG00000133812	ENST00000256190	11-9989497-9989595	9989497	9989595	None	None	None	None	-1	13
11	ENSG00000133812	ENST00000256190	11-9968341-9968545	9968341	9968545	None	None	None	None	-1	14
11	ENSG00000133812	ENST00000256190	11-9963773-9963882	9963773	9963882	None	None	None	None	-1	15
11	ENSG00000133812	ENST00000256190	11-9961957-9962106	9961957	9962106	None	None	None	None	-1	16
11	ENSG00000133812	ENST00000256190	11-9895943-9896011	9895943	9896011	None	None	None	None	-1	17
11	ENSG00000133812	ENST00000256190	11-9858226-9858396	9858226	9858396	None	None	None	None	-1	18
11	ENSG00000133812	ENST00000256190	11-9856458-9856720	9856458	9856720	None	None	None	None	-1	19
11	ENSG00000133812	ENST00000256190	11-9853540-9853712	9853540	9853712	None	None	None	None	-1	20
11	ENSG00000133812	ENST00000256190	11-9852676-9852749	9852676	9852749	None	None	None	None	-1	21
11	ENSG00000133812	ENST00000256190	11-9850023-9850218	9850023	9850218	None	None	None	None	-1	22
11	ENSG00000133812	ENST00000256190	11-9846956-9847083	9846956	9847083	None	None	None	None	-1	23
11	ENSG00000133812	ENST00000256190	11-9845565-9845740	9845565	9845740	None	None	None	None	-1	24
11	ENSG00000133812	ENST00000256190	11-9842625-9842770	9842625	9842770	None	None	None	None	-1	25
11	ENSG00000133812	ENST00000256190	11-9839498-9839696	9839498	9839696	None	None	None	None	-1	26
11	ENSG00000133812	ENST00000256190	11-9832224-9832420	9832224	9832420	None	None	None	None	-1	27
11	ENSG00000133812	ENST00000256190	11-9829356-9829496	9829356	9829496	None	None	None	None	-1	28
11	ENSG00000133812	ENST00000256190	11-9816840-9817024	9816840	9817024	None	None	None	None	-1	29
11	ENSG00000133812	ENST00000256190	11-9812532-9812708	9812532	9812708	None	None	None	None	-1	30
11	ENSG00000133812	ENST00000256190	11-9808901-9809002	9808901	9809002	None	None	None	None	-1	31
11	ENSG00000133812	ENST00000256190	11-9808000-9808185	9808000	9808185	None	None	None	None	-1	32
11	ENSG00000133812	ENST00000256190	11-9795831-9795957	9795831	9795957	None	None	None	None	-1	33
11	ENSG00000133812	ENST00000256190	11-9790556-9790683	9790556	9790683	None	None	None	None	-1	34
11	ENSG00000133812	ENST00000256190	11-9789109-9789342	9789109	9789342	None	None	None	None	-1	35
11	ENSG00000133812	ENST00000256190	11-9787634-9787738	9787634	9787738	None	None	None	None	-1	36
11	ENSG00000133812	ENST00000256190	11-9785125-9785318	9785125	9785318	None	None	None	None	-1	37
11	ENSG00000133812	ENST00000256190	11-9784351-9784438	9784351	9784438	None	None	None	None	-1	38
11	ENSG00000133812	ENST00000256190	11-9781507-9781638	9781507	9781638	None	None	None	None	-1	39
11	ENSG00000133812	ENST00000256190	11-9778667-9780516	9778667	9780516	None	None	9778667	9780417	-1	40
11	ENSG00000133812	ENST00000525040	11-9785125-9785318	9785125	9785318	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000525040	11-9784351-9784438	9784351	9784438	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000525040	11-9781507-9781638	9781507	9781638	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000525040	11-9787634-9787973	9787634	9787973	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000525040	11-9779154-9780516	9779154	9780516	None	None	None	None	-1	5
11	ENSG00000133812	ENST00000529587	11-9784351-9784438	9784351	9784438	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000529587	11-9785125-9785349	9785125	9785349	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000529587	11-9781548-9781638	9781548	9781638	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000532095	11-9787634-9787738	9787634	9787738	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000532095	11-9789109-9789204	9789109	9789204	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000532095	11-9784933-9785318	9784933	9785318	None	None	9784933	9785120	-1	3
11	ENSG00000133812	ENST00000528478	11-9808901-9809002	9808901	9809002	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000528478	11-9808000-9808185	9808000	9808185	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000528478	11-9812532-9812754	9812532	9812754	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000528478	11-9795914-9795957	9795914	9795957	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000525697	11-9810249-9810472	9810249	9810472	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000525697	11-9808574-9809272	9808574	9809272	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000530741	11-9832224-9832420	9832224	9832420	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000530741	11-9829356-9829496	9829356	9829496	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000530741	11-9816840-9817024	9816840	9817024	None	None	None	None	-1	5
11	ENSG00000133812	ENST00000530741	11-9812532-9812708	9812532	9812708	None	None	None	None	-1	6
11	ENSG00000133812	ENST00000530741	11-9839498-9839603	9839498	9839603	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000530741	11-9828126-9828221	9828126	9828221	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000530741	11-9808912-9809002	9808912	9809002	None	None	None	None	-1	7
11	ENSG00000133812	ENST00000524961	11-9819229-9819505	9819229	9819505	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000524961	11-9816840-9817024	9816840	9817024	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000524961	11-9812586-9812708	9812586	9812708	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000533584	11-9816840-9817024	9816840	9817024	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000533584	11-9829356-9829668	9829356	9829668	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000533584	11-9812635-9812708	9812635	9812708	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000533770	11-10193902-10193957	10193902	10193957	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000533770	11-10042844-10042981	10042844	10042981	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000533770	11-10031048-10031170	10031048	10031170	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000533770	11-10029765-10029875	10029765	10029875	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000533770	11-10028452-10028557	10028452	10028557	None	None	None	None	-1	5
11	ENSG00000133812	ENST00000533770	11-10002557-10002689	10002557	10002689	None	None	None	None	-1	6
11	ENSG00000133812	ENST00000533770	11-10000914-10001022	10000914	10001022	None	None	None	None	-1	7
11	ENSG00000133812	ENST00000533770	11-9998266-9998379	9998266	9998379	None	None	None	None	-1	8
11	ENSG00000133812	ENST00000533770	11-9993921-9993998	9993921	9993998	None	None	None	None	-1	9
11	ENSG00000133812	ENST00000533770	11-9992990-9993103	9992990	9993103	None	None	None	None	-1	10
11	ENSG00000133812	ENST00000533770	11-9992415-9992543	9992415	9992543	None	None	None	None	-1	11
11	ENSG00000133812	ENST00000533770	11-9989497-9989595	9989497	9989595	None	None	None	None	-1	12
11	ENSG00000133812	ENST00000533770	11-9968341-9968545	9968341	9968545	None	None	None	None	-1	13
11	ENSG00000133812	ENST00000533770	11-9963773-9963882	9963773	9963882	None	None	None	None	-1	14
11	ENSG00000133812	ENST00000533770	11-9961957-9962106	9961957	9962106	None	None	None	None	-1	15
11	ENSG00000133812	ENST00000533770	11-9895943-9896011	9895943	9896011	None	None	None	None	-1	16
11	ENSG00000133812	ENST00000533770	11-9858226-9858396	9858226	9858396	None	None	None	None	-1	17
11	ENSG00000133812	ENST00000533770	11-9856458-9856720	9856458	9856720	None	None	None	None	-1	18
11	ENSG00000133812	ENST00000533770	11-9853540-9853712	9853540	9853712	None	None	None	None	-1	19
11	ENSG00000133812	ENST00000533770	11-9852676-9852749	9852676	9852749	None	None	None	None	-1	20
11	ENSG00000133812	ENST00000533770	11-9850023-9850218	9850023	9850218	None	None	None	None	-1	21
11	ENSG00000133812	ENST00000533770	11-9846956-9847083	9846956	9847083	None	None	None	None	-1	22
11	ENSG00000133812	ENST00000533770	11-9845565-9845740	9845565	9845740	None	None	None	None	-1	23
11	ENSG00000133812	ENST00000533770	11-9842625-9842770	9842625	9842770	None	None	None	None	-1	24
11	ENSG00000133812	ENST00000533770	11-9838039-9839696	9838039	9839696	None	None	None	None	-1	25
11	ENSG00000133812	ENST00000420722	11-9989497-9989595	9989497	9989595	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000420722	11-9968341-9968545	9968341	9968545	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000420722	11-9963773-9963882	9963773	9963882	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000420722	11-9961957-9962106	9961957	9962106	None	None	None	None	-1	5
11	ENSG00000133812	ENST00000420722	11-9895943-9896011	9895943	9896011	None	None	None	None	-1	6
11	ENSG00000133812	ENST00000420722	11-9858226-9858396	9858226	9858396	None	None	None	None	-1	7
11	ENSG00000133812	ENST00000420722	11-9856458-9856720	9856458	9856720	None	None	None	None	-1	8
11	ENSG00000133812	ENST00000420722	11-9992990-9993104	9992990	9993104	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000420722	11-9853707-9853712	9853707	9853712	None	None	None	None	-1	9
11	ENSG00000133812	ENST00000526353	11-9963773-9963882	9963773	9963882	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000526353	11-9968341-9968356	9968341	9968356	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000526353	11-9956568-9962106	9956568	9962106	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000527019	11-10042844-10042981	10042844	10042981	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000527019	11-10031048-10031170	10031048	10031170	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000527019	11-10029765-10029875	10029765	10029875	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000527019	11-10028452-10028557	10028452	10028557	None	None	None	None	-1	5
11	ENSG00000133812	ENST00000527019	11-10002557-10002689	10002557	10002689	None	None	None	None	-1	6
11	ENSG00000133812	ENST00000527019	11-10000914-10001022	10000914	10001022	None	None	None	None	-1	7
11	ENSG00000133812	ENST00000527019	11-9993921-9993998	9993921	9993998	None	None	None	None	-1	8
11	ENSG00000133812	ENST00000527019	11-10044519-10044606	10044519	10044606	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000527019	11-9993012-9993103	9993012	9993103	None	None	None	None	-1	9
11	ENSG00000133812	ENST00000533661	11-10031048-10031170	10031048	10031170	None	None	None	None	-1	2
11	ENSG00000133812	ENST00000533661	11-10029765-10029875	10029765	10029875	None	None	None	None	-1	3
11	ENSG00000133812	ENST00000533661	11-10028452-10028557	10028452	10028557	None	None	None	None	-1	4
11	ENSG00000133812	ENST00000533661	11-10042844-10042990	10042844	10042990	None	None	None	None	-1	1
11	ENSG00000133812	ENST00000533661	11-10016468-10016979	10016468	10016979	None	None	None	None	-1	5
11	ENSG00000213402	ENST00000326294	11-67437617-67437682	67437617	67437682	67437620	67437682	None	None	-1	1
11	ENSG00000213402	ENST00000326294	11-67435510-67436350	67435510	67436350	None	None	67435510	67435732	-1	2
11	ENSG00000132256	ENST00000380034	11-5684868-5685063	5684868	5685063	5684868	5685063	None	None	-1	1
11	ENSG00000132256	ENST00000380034	11-5679761-5680238	5679761	5680238	5680178	5680238	None	None	-1	2
11	ENSG00000132256	ENST00000380034	11-5679074-5679169	5679074	5679169	None	None	None	None	-1	3
11	ENSG00000132256	ENST00000380034	11-5678204-5678434	5678204	5678434	None	None	None	None	-1	4
11	ENSG00000132256	ENST00000380034	11-5667689-5667711	5667689	5667711	None	None	None	None	-1	5
11	ENSG00000132256	ENST00000380034	11-5665981-5666081	5665981	5666081	None	None	None	None	-1	6
11	ENSG00000132256	ENST00000380034	11-5665656-5665682	5665656	5665682	None	None	None	None	-1	7
11	ENSG00000132256	ENST00000380034	11-5663557-5665395	5663557	5665395	None	None	5663557	5664808	-1	8
11	ENSG00000132256	ENST00000380027	11-5679761-5680238	5679761	5680238	5680178	5680238	None	None	-1	5
11	ENSG00000132256	ENST00000380027	11-5679074-5679169	5679074	5679169	None	None	None	None	-1	6
11	ENSG00000132256	ENST00000380027	11-5678204-5678434	5678204	5678434	None	None	None	None	-1	7
11	ENSG00000132256	ENST00000380027	11-5667689-5667711	5667689	5667711	None	None	None	None	-1	8
11	ENSG00000132256	ENST00000380027	11-5665981-5666081	5665981	5666081	None	None	None	None	-1	9
11	ENSG00000132256	ENST00000380027	11-5665656-5665682	5665656	5665682	None	None	None	None	-1	10
11	ENSG00000132256	ENST00000380027	11-5872315-5872358	5872315	5872358	5872315	5872358	None	None	-1	1
11	ENSG00000132256	ENST00000380027	11-5861165-5861361	5861165	5861361	5861165	5861361	None	None	-1	2
11	ENSG00000132256	ENST00000380027	11-5855752-5855854	5855752	5855854	5855752	5855854	None	None	-1	3
11	ENSG00000132256	ENST00000380027	11-5685016-5685394	5685016	5685394	5685016	5685394	None	None	-1	4
11	ENSG00000132256	ENST00000380027	11-5663563-5664173	5663563	5664173	None	None	5663563	5664087	-1	11
11	ENSG00000132256	ENST00000433961	11-5679074-5679169	5679074	5679169	None	None	None	None	-1	2
11	ENSG00000132256	ENST00000433961	11-5678204-5678434	5678204	5678434	None	None	None	None	-1	3
11	ENSG00000132256	ENST00000433961	11-5679761-5680232	5679761	5680232	5680178	5680232	None	None	-1	1
11	ENSG00000132256	ENST00000433961	11-5665981-5666081	5665981	5666081	None	None	5665981	5666009	-1	4
11	ENSG00000132256	ENST00000433961	11-5665656-5665682	5665656	5665682	None	None	5665656	5665682	-1	5
11	ENSG00000132256	ENST00000433961	11-5663564-5665395	5663564	5665395	None	None	5663564	5665395	-1	6
11	ENSG00000132256	ENST00000396847	11-5679761-5680238	5679761	5680238	5680178	5680238	None	None	-1	2
11	ENSG00000132256	ENST00000396847	11-5679074-5679169	5679074	5679169	None	None	None	None	-1	3
11	ENSG00000132256	ENST00000396847	11-5678204-5678434	5678204	5678434	None	None	None	None	-1	4
11	ENSG00000132256	ENST00000396847	11-5667689-5667711	5667689	5667711	None	None	None	None	-1	5
11	ENSG00000132256	ENST00000396847	11-5665981-5666081	5665981	5666081	None	None	None	None	-1	6
11	ENSG00000132256	ENST00000396847	11-5684868-5685042	5684868	5685042	5684868	5685042	None	None	-1	1
11	ENSG00000132256	ENST00000396847	11-5663617-5665682	5663617	5665682	None	None	5663617	5665506	-1	7
11	ENSG00000132256	ENST00000438025	11-5679074-5679169	5679074	5679169	None	None	None	None	-1	2
11	ENSG00000132256	ENST00000438025	11-5678204-5678434	5678204	5678434	None	None	None	None	-1	3
11	ENSG00000132256	ENST00000438025	11-5667689-5667711	5667689	5667711	None	None	None	None	-1	4
11	ENSG00000132256	ENST00000438025	11-5679761-5679807	5679761	5679807	None	None	None	None	-1	1
11	ENSG00000132256	ENST00000438025	11-5665656-5665682	5665656	5665682	None	None	None	None	-1	5
