Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Exon stable ID	Exon region start (bp)	Exon region end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Strand	Exon rank in transcript
14	ENSG00000027075	ENST00000332981	ENSE00003642436	61995793	61995931					1	11
14	ENSG00000027075	ENST00000332981	ENSE00003575400	61912410	61912444					1	4
14	ENSG00000027075	ENST00000332981	ENSE00003503608	61915882	61915970					1	5
14	ENSG00000027075	ENST00000332981	ENSE00003468824	61917560	61917689					1	6
14	ENSG00000027075	ENST00000332981	ENSE00001313856	61788435	61789182	61788435	61788819			1	1
14	ENSG00000027075	ENST00000332981	ENSE00003535166	61857943	61858006					1	2
14	ENSG00000027075	ENST00000332981	ENSE00003683690	61909829	61909979					1	3
14	ENSG00000027075	ENST00000332981	ENSE00003476188	61919944	61920071					1	7
14	ENSG00000027075	ENST00000332981	ENSE00003512561	61923894	61924037					1	8
14	ENSG00000027075	ENST00000332981	ENSE00003468881	61924224	61924397					1	9
14	ENSG00000027075	ENST00000332981	ENSE00003468962	61952220	61952374					1	10
14	ENSG00000027075	ENST00000332981	ENSE00003584360	61997125	61997313					1	12
14	ENSG00000027075	ENST00000332981	ENSE00003566321	62014461	62014604					1	13
14	ENSG00000027075	ENST00000332981	ENSE00002516287	62016403	62017694			62016550	62017694	1	14
14	ENSG00000027075	ENST00000555082	ENSE00003642436	61995793	61995931					1	11
14	ENSG00000027075	ENST00000555082	ENSE00003560277	61909829	61909979	61909829	61909884			1	3
14	ENSG00000027075	ENST00000555082	ENSE00003575400	61912410	61912444					1	4
14	ENSG00000027075	ENST00000555082	ENSE00003503608	61915882	61915970					1	5
14	ENSG00000027075	ENST00000555082	ENSE00003468824	61917560	61917689					1	6
14	ENSG00000027075	ENST00000555082	ENSE00003603840	61857943	61858006	61857943	61858006			1	2
14	ENSG00000027075	ENST00000555082	ENSE00003476188	61919944	61920071					1	7
14	ENSG00000027075	ENST00000555082	ENSE00003512561	61923894	61924037					1	8
14	ENSG00000027075	ENST00000555082	ENSE00003468881	61924224	61924397					1	9
14	ENSG00000027075	ENST00000555082	ENSE00003468962	61952220	61952374					1	10
14	ENSG00000027075	ENST00000555082	ENSE00003584360	61997125	61997313					1	12
14	ENSG00000027075	ENST00000555082	ENSE00003566321	62014461	62014604					1	13
14	ENSG00000027075	ENST00000555082	ENSE00002516287	62016403	62017694			62016550	62017694	1	14
14	ENSG00000027075	ENST00000555082	ENSE00002470434	61789382	61789479	61789382	61789479			1	1
14	ENSG00000027075	ENST00000552875	ENSE00002502062	61789471	61789514					1	1
14	ENSG00000027075	ENST00000552875	ENSE00002478157	61820207	61820707					1	2
14	ENSG00000027075	ENST00000553830	ENSE00003535166	61857943	61858006					1	2
14	ENSG00000027075	ENST00000553830	ENSE00003683690	61909829	61909979					1	3
14	ENSG00000027075	ENST00000553830	ENSE00002480913	61793631	61793899	61793631	61793710			1	1
14	ENSG00000027075	ENST00000553830	ENSE00002486234	61912410	61912439					1	4
14	ENSG00000027075	ENST00000553831	ENSE00003560277	61909829	61909979	61909829	61909884			1	3
14	ENSG00000027075	ENST00000553831	ENSE00003575400	61912410	61912444					1	4
14	ENSG00000027075	ENST00000553831	ENSE00003503608	61915882	61915970					1	5
14	ENSG00000027075	ENST00000553831	ENSE00003603840	61857943	61858006	61857943	61858006			1	2
14	ENSG00000027075	ENST00000553831	ENSE00002464208	61810960	61811134	61810960	61811134			1	1
14	ENSG00000027075	ENST00000553831	ENSE00002442541	61917560	61917590					1	6
14	ENSG00000027075	ENST00000553726	ENSE00003603840	61857943	61858006	61857943	61858006			1	2
14	ENSG00000027075	ENST00000553726	ENSE00003476188	61919944	61920071					1	6
14	ENSG00000027075	ENST00000553726	ENSE00002516210	61811042	61811134	61811042	61811134			1	1
14	ENSG00000027075	ENST00000553726	ENSE00003569631	61912410	61912444	61912410	61912444			1	3
14	ENSG00000027075	ENST00000553726	ENSE00003618027	61915882	61915970	61915882	61915970			1	4
14	ENSG00000027075	ENST00000553726	ENSE00003670124	61917560	61917689	61917560	61917664			1	5
14	ENSG00000027075	ENST00000553726	ENSE00002471593	61923894	61923899					1	7
14	ENSG00000027075	ENST00000553265	ENSE00003560277	61909829	61909979	61909829	61909884			1	3
14	ENSG00000027075	ENST00000553265	ENSE00003575400	61912410	61912444					1	4
14	ENSG00000027075	ENST00000553265	ENSE00003503608	61915882	61915970					1	5
14	ENSG00000027075	ENST00000553265	ENSE00003603840	61857943	61858006	61857943	61858006			1	2
14	ENSG00000027075	ENST00000553265	ENSE00002492721	61814609	61814777	61814609	61814777			1	1
14	ENSG00000027075	ENST00000553265	ENSE00002480543	61917560	61917603					1	6
14	ENSG00000027075	ENST00000556164	ENSE00003560277	61909829	61909979	61909829	61909884			1	3
14	ENSG00000027075	ENST00000556164	ENSE00003575400	61912410	61912444					1	4
14	ENSG00000027075	ENST00000556164	ENSE00003603840	61857943	61858006	61857943	61858006			1	2
14	ENSG00000027075	ENST00000556164	ENSE00002474547	61827792	61827886	61827792	61827886			1	1
14	ENSG00000027075	ENST00000556164	ENSE00002521914	61915882	61915965					1	5
14	ENSG00000027075	ENST00000557585	ENSE00003560277	61909829	61909979	61909829	61909884			1	3
14	ENSG00000027075	ENST00000557585	ENSE00003575400	61912410	61912444					1	4
14	ENSG00000027075	ENST00000557585	ENSE00003503608	61915882	61915970					1	5
14	ENSG00000027075	ENST00000557585	ENSE00003468824	61917560	61917689					1	6
14	ENSG00000027075	ENST00000557585	ENSE00003603840	61857943	61858006	61857943	61858006			1	2
14	ENSG00000027075	ENST00000557585	ENSE00003476188	61919944	61920071					1	7
14	ENSG00000027075	ENST00000557585	ENSE00003512561	61923894	61924037					1	8
14	ENSG00000027075	ENST00000557585	ENSE00002476787	61857412	61857556	61857412	61857556			1	1
14	ENSG00000027075	ENST00000557585	ENSE00002482301	61924224	61924275					1	9
14	ENSG00000027075	ENST00000557473	ENSE00003560277	61909829	61909979	61909829	61909884			1	2
14	ENSG00000027075	ENST00000557473	ENSE00003575400	61912410	61912444					1	3
14	ENSG00000027075	ENST00000557473	ENSE00003503608	61915882	61915970					1	4
14	ENSG00000027075	ENST00000557473	ENSE00002533868	61909276	61909467	61909276	61909467			1	1
14	ENSG00000027075	ENST00000557473	ENSE00002532636	61917560	61917659					1	5
14	ENSG00000027075	ENST00000553889	ENSE00002523673	61919489	61919621					1	1
14	ENSG00000027075	ENST00000553889	ENSE00003563268	61919944	61920071					1	2
14	ENSG00000027075	ENST00000553889	ENSE00003618661	61923894	61924037					1	3
14	ENSG00000027075	ENST00000553889	ENSE00002508658	61924224	61924371					1	4
14	ENSG00000027075	ENST00000557559	ENSE00003618661	61923894	61924037					1	2
14	ENSG00000027075	ENST00000557559	ENSE00002441317	61923560	61923799					1	1
14	ENSG00000027075	ENST00000557559	ENSE00002508814	61924224	61924343					1	3
14	ENSG00000027075	ENST00000555604	ENSE00003461442	61924224	61924397					1	1
14	ENSG00000027075	ENST00000555604	ENSE00002445341	61943048	61943234					1	2
14	ENSG00000027075	ENST00000555233	ENSE00002515964	61929787	61930078					1	1
14	ENSG00000027075	ENST00000555233	ENSE00003470237	61952220	61952374					1	2
14	ENSG00000027075	ENST00000555233	ENSE00002468334	61995793	61995927					1	3
14	ENSG00000027075	ENST00000536400	ENSE00003470237	61952220	61952374					1	2
14	ENSG00000027075	ENST00000536400	ENSE00002322337	61943885	61943963					1	1
14	ENSG00000027075	ENST00000536400	ENSE00003593548	61995793	61995931					1	3
14	ENSG00000027075	ENST00000536400	ENSE00003664672	61997125	61997313					1	4
14	ENSG00000027075	ENST00000536400	ENSE00003516204	62014461	62014604					1	5
14	ENSG00000027075	ENST00000536400	ENSE00002233247	62016403	62016664					1	6
14	ENSG00000027075	ENST00000555628	ENSE00003593548	61995793	61995931					1	2
14	ENSG00000027075	ENST00000555628	ENSE00003664672	61997125	61997313					1	3
14	ENSG00000027075	ENST00000555628	ENSE00002520329	61958911	61959029					1	1
14	ENSG00000027075	ENST00000555628	ENSE00002480960	62014461	62014582					1	4
14	ENSG00000027075	ENST00000555110	ENSE00002533078	61991808	61991944					1	1
14	ENSG00000027075	ENST00000555110	ENSE00002524577	61995793	61995923					1	2
14	ENSG00000027075	ENST00000555382	ENSE00003593548	61995793	61995931					1	3
14	ENSG00000027075	ENST00000555382	ENSE00003664672	61997125	61997313					1	4
14	ENSG00000027075	ENST00000555382	ENSE00003516204	62014461	62014604					1	5
14	ENSG00000027075	ENST00000555382	ENSE00002494521	61992370	61992525					1	1
14	ENSG00000027075	ENST00000555382	ENSE00002493575	61995525	61995587					1	2
14	ENSG00000027075	ENST00000557599	ENSE00003593548	61995793	61995931					1	2
14	ENSG00000027075	ENST00000557599	ENSE00003664672	61997125	61997313					1	3
14	ENSG00000027075	ENST00000557599	ENSE00003516204	62014461	62014604					1	4
14	ENSG00000027075	ENST00000557599	ENSE00002494521	61992370	61992525					1	1
14	ENSG00000027075	ENST00000557599	ENSE00002470130	62016403	62016520					1	5
14	ENSG00000027075	ENST00000553846	ENSE00003593548	61995793	61995931					1	2
14	ENSG00000027075	ENST00000553846	ENSE00003664672	61997125	61997313					1	3
14	ENSG00000027075	ENST00000553846	ENSE00002459361	61994655	61994779					1	1
14	ENSG00000027075	ENST00000553846	ENSE00002450879	62014461	62014564					1	4
14	ENSG00000027075	ENST00000556245	ENSE00003516204	62014461	62014604					1	2
14	ENSG00000027075	ENST00000556245	ENSE00002487353	62010080	62011392					1	1
14	ENSG00000027075	ENST00000556245	ENSE00002492869	62016403	62017690					1	3
15	ENSG00000179455	ENST00000570112	ENSE00002612792	23810825	23810980	23810825	23810929			1	1
15	ENSG00000179455	ENST00000570112	ENSE00003600678	23811955	23812131			23811991	23812131	1	2
15	ENSG00000179455	ENST00000570112	ENSE00003562396	23820493	23820629			23820493	23820629	1	3
15	ENSG00000179455	ENST00000568252	ENSE00002612204	23810864	23811234	23810864	23810929			1	1
15	ENSG00000179455	ENST00000568252	ENSE00002607563	23855771	23856711			23855784	23856711	1	2
15	ENSG00000179455	ENST00000564592	ENSE00002580369	23810920	23811234	23810920	23810929			1	1
15	ENSG00000179455	ENST00000564592	ENSE00003547202	23811955	23812131					1	2
15	ENSG00000179455	ENST00000564592	ENSE00003617567	23820493	23820629			23820560	23820629	1	3
15	ENSG00000179455	ENST00000568945	ENSE00002590431	23811604	23811856					1	1
15	ENSG00000179455	ENST00000568945	ENSE00003471472	23811955	23812131					1	2
15	ENSG00000179455	ENST00000568945	ENSE00002608440	23872913	23873064					1	3
15	ENSG00000179455	ENST00000314520	ENSE00001272708	23810454	23813164	23810454	23810929	23812454	23813164	1	1
15	ENSG00000104067	ENST00000346128	ENSE00001493929	30114205	30114706	30114232	30114706			-1	1
15	ENSG00000104067	ENST00000346128	ENSE00001658526	30092849	30092905					-1	2
15	ENSG00000104067	ENST00000346128	ENSE00001419179	30065436	30065560					-1	3
15	ENSG00000104067	ENST00000346128	ENSE00001144945	30064267	30064369					-1	4
15	ENSG00000104067	ENST00000346128	ENSE00000673044	30058469	30058745					-1	5
15	ENSG00000104067	ENST00000346128	ENSE00001001849	30054538	30054641					-1	6
15	ENSG00000104067	ENST00000346128	ENSE00000673042	30053804	30053972					-1	7
15	ENSG00000104067	ENST00000346128	ENSE00001001840	30053342	30053489					-1	8
15	ENSG00000104067	ENST00000346128	ENSE00001001852	30034846	30034985					-1	9
15	ENSG00000104067	ENST00000346128	ENSE00001493913	30033535	30033640					-1	10
15	ENSG00000104067	ENST00000346128	ENSE00001001854	30029468	30029618					-1	11
15	ENSG00000104067	ENST00000346128	ENSE00000672950	30026478	30026586					-1	12
15	ENSG00000104067	ENST00000346128	ENSE00000912744	30025298	30025517					-1	13
15	ENSG00000104067	ENST00000346128	ENSE00000912743	30024835	30025019					-1	14
15	ENSG00000104067	ENST00000346128	ENSE00001001836	30024637	30024732					-1	15
15	ENSG00000104067	ENST00000346128	ENSE00000912740	30020141	30020223					-1	16
15	ENSG00000104067	ENST00000346128	ENSE00000912739	30018985	30019195					-1	17
15	ENSG00000104067	ENST00000346128	ENSE00000912738	30018583	30018683					-1	18
15	ENSG00000104067	ENST00000346128	ENSE00000672942	30012562	30012912					-1	19
15	ENSG00000104067	ENST00000346128	ENSE00000672941	30011981	30012220					-1	20
15	ENSG00000104067	ENST00000346128	ENSE00000672940	30010470	30011342					-1	21
15	ENSG00000104067	ENST00000346128	ENSE00000672939	30010225	30010322					-1	22
15	ENSG00000104067	ENST00000346128	ENSE00001001846	30008815	30009042					-1	23
15	ENSG00000104067	ENST00000346128	ENSE00001001851	30003035	30003204					-1	24
15	ENSG00000104067	ENST00000346128	ENSE00001001837	30000763	30001240					-1	25
15	ENSG00000104067	ENST00000346128	ENSE00001001845	29997732	29997949					-1	26
15	ENSG00000104067	ENST00000346128	ENSE00001001860	29996426	29996509					-1	27
15	ENSG00000104067	ENST00000346128	ENSE00001541183	29991571	29993893			29991571	29993798	-1	28
15	ENSG00000104067	ENST00000400011	ENSE00001658526	30092849	30092905					-1	3
15	ENSG00000104067	ENST00000400011	ENSE00001419179	30065436	30065560					-1	4
15	ENSG00000104067	ENST00000400011	ENSE00001144945	30064267	30064369					-1	5
15	ENSG00000104067	ENST00000400011	ENSE00000673044	30058469	30058745					-1	6
15	ENSG00000104067	ENST00000400011	ENSE00001001849	30054538	30054641					-1	7
15	ENSG00000104067	ENST00000400011	ENSE00000673042	30053804	30053972					-1	8
15	ENSG00000104067	ENST00000400011	ENSE00001001840	30053342	30053489					-1	9
15	ENSG00000104067	ENST00000400011	ENSE00001001852	30034846	30034985					-1	10
15	ENSG00000104067	ENST00000400011	ENSE00001493913	30033535	30033640					-1	11
15	ENSG00000104067	ENST00000400011	ENSE00001001854	30029468	30029618					-1	12
15	ENSG00000104067	ENST00000400011	ENSE00000672950	30026478	30026586					-1	13
15	ENSG00000104067	ENST00000400011	ENSE00000912744	30025298	30025517					-1	14
15	ENSG00000104067	ENST00000400011	ENSE00000912743	30024835	30025019					-1	15
15	ENSG00000104067	ENST00000400011	ENSE00001001836	30024637	30024732					-1	16
15	ENSG00000104067	ENST00000400011	ENSE00000912740	30020141	30020223					-1	17
15	ENSG00000104067	ENST00000400011	ENSE00000912739	30018985	30019195					-1	18
15	ENSG00000104067	ENST00000400011	ENSE00000912738	30018583	30018683					-1	19
15	ENSG00000104067	ENST00000400011	ENSE00000672942	30012562	30012912					-1	20
15	ENSG00000104067	ENST00000400011	ENSE00000672940	30010470	30011342					-1	21
15	ENSG00000104067	ENST00000400011	ENSE00000672939	30010225	30010322					-1	22
15	ENSG00000104067	ENST00000400011	ENSE00001001846	30008815	30009042					-1	23
15	ENSG00000104067	ENST00000400011	ENSE00001001851	30003035	30003204					-1	24
15	ENSG00000104067	ENST00000400011	ENSE00001001837	30000763	30001240					-1	25
15	ENSG00000104067	ENST00000400011	ENSE00001001845	29997732	29997949					-1	26
15	ENSG00000104067	ENST00000400011	ENSE00001420489	30113619	30113751	30113619	30113751			-1	1
15	ENSG00000104067	ENST00000400011	ENSE00001414389	30112730	30112877	30112769	30112877			-1	2
15	ENSG00000104067	ENST00000400011	ENSE00001493910	29996366	29996509					-1	27
15	ENSG00000104067	ENST00000400011	ENSE00001177757	29992356	29993893			29992356	29993798	-1	28
15	ENSG00000104067	ENST00000356107	ENSE00001658526	30092849	30092905					-1	2
15	ENSG00000104067	ENST00000356107	ENSE00001419179	30065436	30065560					-1	3
15	ENSG00000104067	ENST00000356107	ENSE00001144945	30064267	30064369					-1	4
15	ENSG00000104067	ENST00000356107	ENSE00000673044	30058469	30058745					-1	5
15	ENSG00000104067	ENST00000356107	ENSE00001001849	30054538	30054641					-1	6
15	ENSG00000104067	ENST00000356107	ENSE00000673042	30053804	30053972					-1	7
15	ENSG00000104067	ENST00000356107	ENSE00001001840	30053342	30053489					-1	8
15	ENSG00000104067	ENST00000356107	ENSE00001001852	30034846	30034985					-1	9
15	ENSG00000104067	ENST00000356107	ENSE00001493913	30033535	30033640					-1	10
15	ENSG00000104067	ENST00000356107	ENSE00001001854	30029468	30029618					-1	11
15	ENSG00000104067	ENST00000356107	ENSE00000672950	30026478	30026586					-1	12
15	ENSG00000104067	ENST00000356107	ENSE00000912744	30025298	30025517					-1	13
15	ENSG00000104067	ENST00000356107	ENSE00000912743	30024835	30025019					-1	14
15	ENSG00000104067	ENST00000356107	ENSE00001001836	30024637	30024732					-1	15
15	ENSG00000104067	ENST00000356107	ENSE00000912740	30020141	30020223					-1	16
15	ENSG00000104067	ENST00000356107	ENSE00000912739	30018985	30019195					-1	17
15	ENSG00000104067	ENST00000356107	ENSE00000912738	30018583	30018683					-1	18
15	ENSG00000104067	ENST00000356107	ENSE00000672942	30012562	30012912					-1	19
15	ENSG00000104067	ENST00000356107	ENSE00000672941	30011981	30012220					-1	20
15	ENSG00000104067	ENST00000356107	ENSE00000672940	30010470	30011342					-1	21
15	ENSG00000104067	ENST00000356107	ENSE00000672939	30010225	30010322					-1	22
15	ENSG00000104067	ENST00000356107	ENSE00001001846	30008815	30009042					-1	23
15	ENSG00000104067	ENST00000356107	ENSE00001001851	30003035	30003204					-1	24
15	ENSG00000104067	ENST00000356107	ENSE00001001837	30000763	30001240					-1	25
15	ENSG00000104067	ENST00000356107	ENSE00001001845	29997732	29997949					-1	26
15	ENSG00000104067	ENST00000356107	ENSE00001493910	29996366	29996509					-1	27
15	ENSG00000104067	ENST00000356107	ENSE00002548172	30114205	30114231					-1	1
15	ENSG00000104067	ENST00000356107	ENSE00002563403	29992359	29993893			29992359	29993798	-1	28
15	ENSG00000104067	ENST00000400007	ENSE00001001845	29997732	29997949					-1	2
15	ENSG00000104067	ENST00000400007	ENSE00002653934	30000763	30001026					-1	1
15	ENSG00000104067	ENST00000400007	ENSE00002563278	29996405	29996509					-1	3
15	ENSG00000104067	ENST00000400007	ENSE00002539464	29993449	29993893			29993449	29993798	-1	4
15	ENSG00000104067	ENST00000545208	ENSE00001658526	30092849	30092905					-1	2
15	ENSG00000104067	ENST00000545208	ENSE00001419179	30065436	30065560					-1	3
15	ENSG00000104067	ENST00000545208	ENSE00001144945	30064267	30064369					-1	4
15	ENSG00000104067	ENST00000545208	ENSE00000673044	30058469	30058745					-1	5
15	ENSG00000104067	ENST00000545208	ENSE00001001849	30054538	30054641					-1	6
15	ENSG00000104067	ENST00000545208	ENSE00000673042	30053804	30053972					-1	7
15	ENSG00000104067	ENST00000545208	ENSE00001001840	30053342	30053489					-1	8
15	ENSG00000104067	ENST00000545208	ENSE00001001852	30034846	30034985					-1	9
15	ENSG00000104067	ENST00000545208	ENSE00001493913	30033535	30033640					-1	10
15	ENSG00000104067	ENST00000545208	ENSE00001001854	30029468	30029618					-1	11
15	ENSG00000104067	ENST00000545208	ENSE00000672950	30026478	30026586					-1	12
15	ENSG00000104067	ENST00000545208	ENSE00000912744	30025298	30025517					-1	13
15	ENSG00000104067	ENST00000545208	ENSE00000912743	30024835	30025019					-1	14
15	ENSG00000104067	ENST00000545208	ENSE00001001836	30024637	30024732					-1	15
15	ENSG00000104067	ENST00000545208	ENSE00000912740	30020141	30020223					-1	16
15	ENSG00000104067	ENST00000545208	ENSE00000912739	30018985	30019195					-1	17
15	ENSG00000104067	ENST00000545208	ENSE00000912738	30018583	30018683					-1	18
15	ENSG00000104067	ENST00000545208	ENSE00000672942	30012562	30012912					-1	19
15	ENSG00000104067	ENST00000545208	ENSE00000672940	30010470	30011342					-1	20
15	ENSG00000104067	ENST00000545208	ENSE00000672939	30010225	30010322					-1	21
15	ENSG00000104067	ENST00000545208	ENSE00001001846	30008815	30009042					-1	22
15	ENSG00000104067	ENST00000545208	ENSE00001001851	30003035	30003204					-1	23
15	ENSG00000104067	ENST00000545208	ENSE00001001837	30000763	30001240					-1	24
15	ENSG00000104067	ENST00000545208	ENSE00001001845	29997732	29997949					-1	25
15	ENSG00000104067	ENST00000545208	ENSE00001001860	29996426	29996509					-1	26
15	ENSG00000104067	ENST00000545208	ENSE00002548172	30114205	30114231					-1	1
15	ENSG00000104067	ENST00000545208	ENSE00002573353	29993799	29993893					-1	27
15	ENSG00000104067	ENST00000579042	ENSE00002727809	29996366	29996418					-1	1
15	ENSG00000104067	ENST00000579042	ENSE00002685888	29995564	29995638					-1	2
15	ENSG00000104067	ENST00000561307	ENSE00002568342	30011981	30012332					-1	1
15	ENSG00000104067	ENST00000561307	ENSE00002574987	30011097	30011342					-1	2
15	ENSG00000104067	ENST00000462916	ENSE00001873398	30024835	30025137					-1	1
15	ENSG00000104067	ENST00000462916	ENSE00001870605	30024338	30024732					-1	2
15	ENSG00000104067	ENST00000485381	ENSE00001917998	30034846	30035233					-1	1
15	ENSG00000104067	ENST00000485381	ENSE00001818887	30033226	30033640					-1	2
15	ENSG00000104067	ENST00000495972	ENSE00001658526	30092849	30092905					-1	2
15	ENSG00000104067	ENST00000495972	ENSE00001419179	30065436	30065560					-1	3
15	ENSG00000104067	ENST00000495972	ENSE00001144945	30064267	30064369					-1	4
15	ENSG00000104067	ENST00000495972	ENSE00000673044	30058469	30058745					-1	5
15	ENSG00000104067	ENST00000495972	ENSE00001001849	30054538	30054641					-1	6
15	ENSG00000104067	ENST00000495972	ENSE00000673042	30053804	30053972					-1	7
15	ENSG00000104067	ENST00000495972	ENSE00001001840	30053342	30053489					-1	8
15	ENSG00000104067	ENST00000495972	ENSE00001919708	30114205	30114705	30114232	30114705			-1	1
15	ENSG00000104067	ENST00000495972	ENSE00001851614	30051106	30052511			30051106	30052369	-1	9
15	ENSG00000104067	ENST00000558447	ENSE00001658526	30092849	30092905					-1	3
15	ENSG00000104067	ENST00000558447	ENSE00001419179	30065436	30065560					-1	4
15	ENSG00000104067	ENST00000558447	ENSE00001144945	30064267	30064369					-1	5
15	ENSG00000104067	ENST00000558447	ENSE00002543359	30260870	30261068	30261043	30261068			-1	1
15	ENSG00000104067	ENST00000558447	ENSE00002540155	30248435	30248567					-1	2
15	ENSG00000104067	ENST00000558447	ENSE00001877004	30058643	30058745					-1	6
15	ENSG00000104067	ENST00000473741	ENSE00001839796	30248435	30248497					-1	1
15	ENSG00000104067	ENST00000473741	ENSE00001904677	30092699	30092905					-1	2
15	ENSG00000140471	ENST00000560783	ENSE00002555790	101113856	101114046					-1	1
15	ENSG00000140471	ENST00000560783	ENSE00002537853	101105400	101105470			101105400	101105453	-1	2
15	ENSG00000140471	ENST00000560783	ENSE00002558393	101104897	101104990			101104897	101104990	-1	3
15	ENSG00000140471	ENST00000560783	ENSE00002573245	101099574	101099728			101099574	101099728	-1	4
15	ENSG00000140471	ENST00000314742	ENSE00001877302	101142326	101142445	101142326	101142445			-1	1
15	ENSG00000140471	ENST00000314742	ENSE00003592200	101120649	101121150	101121048	101121150			-1	2
15	ENSG00000140471	ENST00000314742	ENSE00003519819	101120468	101120557					-1	3
15	ENSG00000140471	ENST00000314742	ENSE00003652948	101115192	101115333					-1	4
15	ENSG00000140471	ENST00000314742	ENSE00003585829	101113856	101114446					-1	5
15	ENSG00000140471	ENST00000314742	ENSE00001253060	101112099	101112270					-1	6
15	ENSG00000140471	ENST00000314742	ENSE00001920547	101107119	101110322			101107119	101109442	-1	7
15	ENSG00000140471	ENST00000559169	ENSE00002555248	101112099	101113767					-1	1
15	ENSG00000140471	ENST00000559169	ENSE00002565279	101109440	101110322					-1	2
15	ENSG00000140471	ENST00000561233	ENSE00002545253	101110566	101110836					-1	1
15	ENSG00000140471	ENST00000561233	ENSE00002560863	101110103	101110322					-1	2
15	ENSG00000140471	ENST00000559149	ENSE00002575315	101142326	101142379					-1	1
15	ENSG00000140471	ENST00000559149	ENSE00003519448	101120649	101121150					-1	2
15	ENSG00000140471	ENST00000559149	ENSE00003471190	101120468	101120557					-1	3
15	ENSG00000140471	ENST00000559149	ENSE00003684315	101115192	101115333					-1	4
15	ENSG00000140471	ENST00000559149	ENSE00003681607	101113856	101114446					-1	5
15	ENSG00000140471	ENST00000559149	ENSE00002571209	101112408	101113505					-1	6
15	ENSG00000140471	ENST00000561308	ENSE00003592200	101120649	101121150	101121048	101121150			-1	2
15	ENSG00000140471	ENST00000561308	ENSE00003519819	101120468	101120557					-1	3
15	ENSG00000140471	ENST00000561308	ENSE00003652948	101115192	101115333					-1	4
15	ENSG00000140471	ENST00000561308	ENSE00002567563	101142326	101142376	101142326	101142376			-1	1
15	ENSG00000140471	ENST00000561308	ENSE00002559766	101113620	101114446			101113620	101113766	-1	5
15	ENSG00000140471	ENST00000560133	ENSE00003519819	101120468	101120557					-1	3
15	ENSG00000140471	ENST00000560133	ENSE00003652948	101115192	101115333					-1	4
15	ENSG00000140471	ENST00000560133	ENSE00002575315	101142326	101142379	101142326	101142379			-1	1
15	ENSG00000140471	ENST00000560133	ENSE00002543886	101121006	101121150	101121048	101121150			-1	2
15	ENSG00000140471	ENST00000560133	ENSE00002551003	101113682	101114446			101113682	101113766	-1	5
15	ENSG00000140471	ENST00000560941	ENSE00003519819	101120468	101120557					-1	3
15	ENSG00000140471	ENST00000560941	ENSE00003652948	101115192	101115333					-1	4
15	ENSG00000140471	ENST00000560941	ENSE00002575315	101142326	101142379	101142326	101142379			-1	1
15	ENSG00000140471	ENST00000560941	ENSE00002537878	101120649	101120941	101120805	101120941			-1	2
15	ENSG00000140471	ENST00000560941	ENSE00002562395	101114438	101114446					-1	5
15	ENSG00000140471	ENST00000559736	ENSE00003592200	101120649	101121150	101121048	101121150			-1	3
15	ENSG00000140471	ENST00000559736	ENSE00003519819	101120468	101120557					-1	4
15	ENSG00000140471	ENST00000559736	ENSE00002570712	101142326	101142389	101142326	101142389			-1	1
15	ENSG00000140471	ENST00000559736	ENSE00002569138	101126429	101126537	101126429	101126537			-1	2
15	ENSG00000140471	ENST00000559736	ENSE00002569818	101115227	101115333					-1	5
15	ENSG00000140471	ENST00000559577	ENSE00003592200	101120649	101121150	101121048	101121150			-1	3
15	ENSG00000140471	ENST00000559577	ENSE00003519819	101120468	101120557					-1	4
15	ENSG00000140471	ENST00000559577	ENSE00002569138	101126429	101126537	101126429	101126537			-1	2
15	ENSG00000140471	ENST00000559577	ENSE00002549375	101142322	101142362	101142322	101142362			-1	1
15	ENSG00000140471	ENST00000559577	ENSE00002538405	101115249	101115333					-1	5
15	ENSG00000140471	ENST00000561073	ENSE00003519448	101120649	101121150					-1	2
15	ENSG00000140471	ENST00000561073	ENSE00003471190	101120468	101120557					-1	3
15	ENSG00000140471	ENST00000561073	ENSE00002567699	101142326	101142355					-1	1
15	ENSG00000140471	ENST00000561073	ENSE00002566323	101116780	101116907					-1	4
15	ENSG00000140471	ENST00000560934	ENSE00003592200	101120649	101121150	101121048	101121150			-1	2
15	ENSG00000140471	ENST00000560934	ENSE00002559427	101137115	101137141	101137115	101137141			-1	1
15	ENSG00000140471	ENST00000560934	ENSE00002551147	101120525	101120557					-1	3
15	ENSG00000140471	ENST00000560272	ENSE00002543411	101142322	101142389	101142322	101142389			-1	1
15	ENSG00000140471	ENST00000560272	ENSE00002563359	101120661	101121150	101121048	101121150			-1	2
15	ENSG00000140471	ENST00000559827	ENSE00002538811	101143402	101143435					-1	1
15	ENSG00000140471	ENST00000559827	ENSE00002542264	101142724	101143214					-1	2
15	ENSG00000140471	ENST00000559827	ENSE00002558745	101121104	101121150					-1	3
15	ENSG00000075131	ENST00000261881	ENSE00001199445	66648977	66649054	66648977	66649054			-1	1
15	ENSG00000075131	ENST00000261881	ENSE00003592159	66645153	66645293	66645286	66645293			-1	2
15	ENSG00000075131	ENST00000261881	ENSE00003598726	66644467	66644545					-1	3
15	ENSG00000075131	ENST00000261881	ENSE00000942662	66643863	66643938					-1	4
15	ENSG00000075131	ENST00000261881	ENSE00003604788	66641653	66641775					-1	5
